"title"
"Top U.S. Exports by State(Origin of Movement)"
"Top 25 6-digit HS Commodities Based on 2013 Dollar Value"

"statename","rank","hs6","abbreviatn","val2010","val2011","val2012","val2013","share10","share11","share12","share13","change"
"LOUISIANA",13,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",617.02,1585.42,1003.15,506.55,1.4914,2.8852,1.5950,0.8030,-49.50
"LOUISIANA",14,400270,"ETHYLENE-PROPYLENE-NONCONJUGATED DIENE RUBBER",356.20,537.73,551.09,486.30,0.8610,0.9786,0.8762,0.7709,-11.76
"LOUISIANA",15,150710,"SOYBEAN OIL & FRACTIONS, CRUDE, WHETH/NOT DEG",1066.70,744.46,698.77,477.43,2.5784,1.3548,1.1111,0.7569,-31.68
"LOUISIANA",16,271311,"PETROLEUM COKE, NOT CALCINED",433.35,610.70,464.08,468.14,1.0475,1.1114,0.7379,0.7421,0.88
"LOUISIANA",17,100610,"RICE IN THE HUSK (PADDY OR ROUGH)",435.42,372.64,446.65,462.86,1.0525,0.6781,0.7102,0.7338,3.63
"LOUISIANA",18,271312,"PETROLEUM COKE, CALCINED",441.28,711.20,671.51,454.80,1.0667,1.2943,1.0677,0.7210,-32.27
"LOUISIANA",19,100630,"RICE, SEMI- OR WHOLLY MILLED, POLISHED ETC OR",283.43,244.34,339.04,415.87,0.6851,0.4447,0.5391,0.6593,22.66
"LOUISIANA",20,270799,"OILS & PRODUCTS NESOI AS COAL TAR DISTILLATES",560.71,702.91,708.90,405.27,1.3553,1.2791,1.1272,0.6425,-42.83
"LOUISIANA",21,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",383.96,376.14,343.93,391.41,0.9281,0.6845,0.5469,0.6205,13.80
"LOUISIANA",22,230310,"RESIDUES OF STARCH MFR AND SIMILAR RESIDUES",273.88,390.16,338.04,384.81,0.6620,0.7100,0.5375,0.6100,13.83
"LOUISIANA",23,270900,"CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER",25.80,0.00,0.06,332.29,0.0624,0.0000,0.0001,0.5268,598508.97
"LOUISIANA",24,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",182.14,145.27,224.53,303.62,0.4403,0.2644,0.3570,0.4813,35.23
"LOUISIANA",25,730419,"LINE PIPE FOR OIL OR GAS LINES NSM, NESOI",5.50,7.20,59.20,290.70,0.0133,0.0131,0.0941,0.4609,391.08
"MASSACHUSETTS",0,000000,"World",26304.88,27748.09,25612.85,26798.08,2.0575,1.8745,1.6570,1.6973,4.63
"MASSACHUSETTS",0,000025,"Top 25",12196.59,12129.74,11133.44,12171.65,46.3663,43.7138,43.4682,45.4198,9.33
"MASSACHUSETTS",1,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",2063.22,2131.56,1485.69,2407.97,7.8435,7.6818,5.8006,8.9856,62.08
"MASSACHUSETTS",2,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",871.27,1058.51,1059.85,1031.41,3.3122,3.8147,4.1380,3.8488,-2.68
"MASSACHUSETTS",3,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",914.21,895.75,783.00,887.31,3.4754,3.2282,3.0571,3.3111,13.32
"MASSACHUSETTS",4,848620,"MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I",821.57,826.22,922.16,718.96,3.1232,2.9776,3.6004,2.6829,-22.04
"MASSACHUSETTS",5,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",969.68,719.23,521.54,571.59,3.6863,2.5920,2.0362,2.1329,9.60
"MASSACHUSETTS",6,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",489.90,504.24,546.07,550.59,1.8624,1.8172,2.1320,2.0546,0.83
"MASSACHUSETTS",7,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",765.83,637.81,582.21,509.47,2.9114,2.2986,2.2731,1.9012,-12.49
"MASSACHUSETTS",8,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",375.94,404.92,437.78,427.77,1.4292,1.4593,1.7092,1.5963,-2.29
"MASSACHUSETTS",9,851762,"MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE",441.76,350.64,314.79,389.98,1.6794,1.2637,1.2290,1.4552,23.88
"MASSACHUSETTS",10,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",873.89,278.46,322.23,384.30,3.3222,1.0035,1.2581,1.4341,19.26
"MASSACHUSETTS",11,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",459.68,427.65,441.78,380.68,1.7475,1.5412,1.7248,1.4205,-13.83
"MASSACHUSETTS",12,902780,"PHY CHEM INS/APPR;MEAS VSCSTY & HEAT NESOI",277.25,340.55,379.34,349.90,1.0540,1.2273,1.4810,1.3057,-7.76
"MASSACHUSETTS",13,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",285.12,326.41,317.79,347.95,1.0839,1.1763,1.2407,1.2984,9.49
"MASSACHUSETTS",14,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",246.93,308.05,313.94,331.34,0.9387,1.1102,1.2257,1.2364,5.54
"MASSACHUSETTS",15,711890,"COIN, NESOI",75.32,337.49,278.00,318.70,0.2863,1.2163,1.0854,1.1893,14.64
"MASSACHUSETTS",16,848690,"PARTS & ACCSESORIES FOR MACH TO MAN. SEMICNT,",375.94,514.39,368.56,315.22,1.4292,1.8538,1.4390,1.1763,-14.47
"MASSACHUSETTS",17,902139,"ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO",578.43,305.72,272.12,293.68,2.1990,1.1018,1.0624,1.0959,7.92
"MASSACHUSETTS",18,300432,"MEDICAMENTS CONT CORTEX HORMONES ETC DOSES",38.45,151.57,258.07,285.85,0.1462,0.5462,1.0076,1.0667,10.77
"MASSACHUSETTS",19,300390,"MEDICAMENTS NESOI, NOT IN DOSAGE FORM ETC",174.41,141.00,170.71,283.24,0.6630,0.5082,0.6665,1.0569,65.92
"MASSACHUSETTS",20,720449,"FERROUS WASTE & SCRAP NESOI",245.70,414.61,275.40,259.68,0.9340,1.4942,1.0752,0.9690,-5.71
"MASSACHUSETTS",21,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",180.26,252.62,257.13,249.05,0.6853,0.9104,1.0039,0.9293,-3.14
"MASSACHUSETTS",22,841191,"TURBOJET AND TURBOPROLLER PARTS",134.75,129.63,160.50,229.78,0.5123,0.4672,0.6267,0.8574,43.16
"MASSACHUSETTS",23,842199,"FILTER/PURIFY MACHINE & APPARATUS PARTS",194.26,226.02,236.78,224.80,0.7385,0.8146,0.9245,0.8389,-5.06
"MASSACHUSETTS",24,850440,"STATIC CONVERTERS; ADP POWER SUPPLIES",244.99,258.59,210.18,213.14,0.9313,0.9319,0.8206,0.7954,1.41
"MASSACHUSETTS",25,390740,"POLYCARBONATES, PR FMS",97.81,188.06,217.82,209.30,0.3718,0.6778,0.8504,0.7810,-3.91
"MARYLAND",0,000000,"World",10167.48,10851.30,11741.09,11752.04,0.7953,0.7331,0.7596,0.7443,0.09
"MARYLAND",0,000025,"Top 25",3999.70,4486.59,5773.26,5910.82,39.3382,41.3461,49.1714,50.2961,2.38
"MARYLAND",1,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",819.28,684.64,1470.09,1507.68,8.0578,6.3093,12.5209,12.8291,2.56
"MARYLAND",2,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",198.92,218.86,365.41,722.76,1.9564,2.0169,3.1122,6.1501,97.80
"MARYLAND",3,851762,"MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE",170.42,405.62,622.41,601.02,1.6761,3.7380,5.3011,5.1142,-3.44
"MARYLAND",4,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",308.81,167.30,384.87,422.67,3.0373,1.5417,3.2780,3.5965,9.82
"MARYLAND",5,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",308.73,279.89,277.09,294.83,3.0365,2.5793,2.3600,2.5088,6.40
"MARYLAND",6,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",190.82,358.81,340.23,261.30,1.8768,3.3066,2.8977,2.2234,-23.20
"MARYLAND",7,381519,"SUPPORTED CATALYSTS, NESOI",260.47,187.39,319.36,256.24,2.5618,1.7269,2.7200,2.1804,-19.76
"MARYLAND",8,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",214.39,226.33,222.67,176.56,2.1086,2.0858,1.8965,1.5023,-20.71
"MARYLAND",9,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",119.86,128.76,165.80,162.76,1.1789,1.1866,1.4122,1.3850,-1.83
"MARYLAND",10,851770,"PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC",141.00,159.34,194.42,138.84,1.3868,1.4684,1.6559,1.1814,-28.59
"MARYLAND",11,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",59.56,112.31,115.18,131.00,0.5858,1.0350,0.9810,1.1147,13.74
"MARYLAND",12,382100,"PREPARED CULTURE MEDIA FOR DEVEL OF MICROORGA",96.25,108.69,119.19,127.62,0.9466,1.0016,1.0151,1.0859,7.07
"MARYLAND",13,720449,"FERROUS WASTE & SCRAP NESOI",86.39,156.52,138.11,124.17,0.8497,1.4424,1.1763,1.0566,-10.09
"MARYLAND",14,870190,"TRACTORS, NESOI",100.55,65.47,33.65,114.87,0.9889,0.6033,0.2866,0.9775,241.39
"MARYLAND",15,870333,"PASS VEH COM-IG INT COM ENG > 2500 CC",72.80,232.18,225.13,111.16,0.7161,2.1397,1.9175,0.9459,-50.62
"MARYLAND",16,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",25.15,52.81,70.29,97.26,0.2473,0.4866,0.5987,0.8276,38.37
"MARYLAND",17,980320,"EXPORTS OF MILITARY EQUIPMENT, NOT IDENTIFIED",84.02,151.75,100.53,82.64,0.8264,1.3985,0.8562,0.7032,-17.80
"MARYLAND",18,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",80.00,100.15,47.44,79.13,0.7868,0.9230,0.4040,0.6733,66.80
"MARYLAND",19,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",44.96,81.35,60.20,77.00,0.4422,0.7496,0.5128,0.6552,27.91
"MARYLAND",20,880310,"PROPELLR ROTOR & PTS OF GLIDERS & A/C, N-PWRD",71.06,47.21,53.56,74.57,0.6989,0.4350,0.4561,0.6346,39.25
"MARYLAND",21,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",257.61,261.24,181.53,72.68,2.5336,2.4075,1.5461,0.6184,-59.96
"MARYLAND",22,760200,"ALUMINUM WASTE AND SCRAP",46.07,81.48,81.28,71.51,0.4531,0.7509,0.6923,0.6085,-12.03
"MARYLAND",23,871000,"TANK & OT ARMORED FIGHT VEH, MOTORIZED; AND P",149.08,111.02,43.25,70.07,1.4662,1.0231,0.3684,0.5962,62.01
"MARYLAND",24,870390,"PASSENGER MOTOR VEHICLES, NESOI",50.22,53.32,71.44,66.49,0.4939,0.4914,0.6085,0.5658,-6.93
"MARYLAND",25,390469,"FLUORO-POLYMERS NESOI, IN PRIMARY FORMS",43.28,54.15,70.14,65.99,0.4257,0.4990,0.5974,0.5615,-5.92
"MAINE",0,000000,"World",3162.19,3418.96,3047.71,2681.43,0.2473,0.2310,0.1972,0.1698,-12.02
"MAINE",0,000025,"Top 25",2056.48,2254.27,1934.76,1750.73,65.0335,65.9345,63.4823,65.2911,-9.51
"MAINE",1,030622,"LOBSTERS, LIVE, FRESH,CH, DRIED, SALTD OR IN",172.47,216.18,231.11,243.24,5.4540,6.3230,7.5830,9.0715,5.25
"MAINE",2,470329,"CHEM WOODPULP, SODA ETC, N DIS S BL & BL NONC",274.96,245.50,199.87,195.51,8.6951,7.1806,6.5581,7.2912,-2.18
"MAINE",3,481013,"PPR/PBRD FOR WRIT/PRING,CLAY CTD,<=10%MEC FBR",182.94,180.76,176.82,174.96,5.7852,5.2869,5.8018,6.5247,-1.05
"MAINE",4,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",101.95,257.02,245.17,158.89,3.2241,7.5176,8.0444,5.9256,-35.19
"MAINE",5,440320,"CONIFEROUS WOOD IN THE ROUGH, NOT TREATED",94.51,98.39,117.98,158.20,2.9887,2.8777,3.8711,5.8999,34.09
"MAINE",6,271121,"NATURAL GAS, GASEOUS",9.94,5.11,22.16,133.86,0.3145,0.1495,0.7270,4.9923,504.19
"MAINE",7,270900,"CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER",0.00,0.00,0.00,63.12,0.0001,0.0000,0.0000,2.3539,0.00
"MAINE",8,481190,"PAPER, PAPERBD, CELLULOSE WADD ETC, COAT ETC",123.78,125.13,83.11,63.02,3.9145,3.6598,2.7269,2.3503,-24.17
"MAINE",9,030214,"ATLANTIC SALMON AND DANUBE SALMON FRESH OR CH",0.00,0.00,47.29,48.82,0.0000,0.0000,1.5516,1.8205,3.23
"MAINE",10,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",52.31,44.22,45.51,48.63,1.6543,1.2934,1.4932,1.8135,6.86
"MAINE",11,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",709.06,730.20,356.63,47.27,22.4230,21.3574,11.7015,1.7628,-86.75
"MAINE",12,481151,"PPR/PBRD,CTD/IMPG/CVR W/PLAST,BLEACH,WT>150G/",2.11,1.88,29.08,46.98,0.0669,0.0550,0.9541,1.7520,61.56
"MAINE",13,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",66.16,84.16,67.03,45.79,2.0922,2.4616,2.1994,1.7075,-31.70
"MAINE",14,902750,"INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO",46.01,41.20,38.00,39.57,1.4551,1.2050,1.2470,1.4758,4.12
"MAINE",15,030441,"PACIFIC, ATLANTIC, DANUBE SALMON FILLET FRESH",0.00,0.00,24.12,31.11,0.0000,0.0000,0.7916,1.1602,28.96
"MAINE",16,481029,"PPR/PBRD EX LIT-WGH WRITNG ETC CLAY CTD OV 10",21.41,32.04,34.48,29.50,0.6770,0.9372,1.1313,1.1002,-14.44
"MAINE",17,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",30.72,28.26,27.54,28.45,0.9715,0.8267,0.9037,1.0609,3.28
"MAINE",18,200410,"POTATOES, PREPARED ETC., NO VINEGAR ETC., FRO",44.05,42.97,29.01,26.92,1.3929,1.2569,0.9519,1.0040,-7.21
"MAINE",19,160232,"PREPARED OR PRESERVED CHICKEN MEAT OR OFFAL,",28.12,30.21,30.10,25.91,0.8892,0.8837,0.9876,0.9662,-13.93
"MAINE",20,841391,"PARTS OF PUMPS FOR LIQUIDS",16.92,20.93,20.85,25.50,0.5351,0.6122,0.6842,0.9509,22.29
"MAINE",21,440399,"NONCONIFEROUS WOOD IN THE ROUGH NESOI, NOT TR",41.75,26.67,30.17,24.60,1.3203,0.7802,0.9899,0.9175,-18.46
"MAINE",22,030821,"SEA URCHINS, LIVE, FRESH OR CHILLED",0.00,0.00,26.30,24.55,0.0000,0.0000,0.8628,0.9157,-6.63
"MAINE",23,081040,"CRANBERRIES, BLUEBERRIES, ETC, FRESH",14.78,19.77,16.70,24.08,0.4674,0.5783,0.5479,0.8980,44.20
"MAINE",24,440121,"WOOD IN CHIPS OR PARTICLES, CONIFEROUS",13.91,10.13,15.35,21.59,0.4398,0.2963,0.5038,0.8050,40.59
"MAINE",25,871639,"TRAILERS & SEMI-TRAILER F TRANS CDS NESOI",8.61,13.52,20.38,20.68,0.2724,0.3953,0.6685,0.7711,1.47
"MICHIGAN",0,000000,"World",44851.34,51004.14,56993.40,58456.17,3.5081,3.4456,3.6872,3.7024,2.57
"MICHIGAN",0,000025,"Top 25",23937.72,26894.19,30468.51,31420.35,53.3713,52.7294,53.4597,53.7503,3.12
"MICHIGAN",1,870431,"MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV",3740.20,3601.27,3878.91,4454.57,8.3391,7.0607,6.8059,7.6204,14.84
"MICHIGAN",2,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",3920.81,4627.53,5502.17,4331.68,8.7418,9.0728,9.6540,7.4101,-21.27
"MICHIGAN",3,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",2703.14,3009.82,3398.46,3654.21,6.0269,5.9011,5.9629,6.2512,7.53
"MICHIGAN",4,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",1456.69,1698.22,2669.42,2671.59,3.2478,3.3296,4.6837,4.5703,0.08
"MICHIGAN",5,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",1438.51,1720.57,1888.48,2190.33,3.2073,3.3734,3.3135,3.7470,15.98
"MICHIGAN",6,870840,"GEAR BOXES FOR MOTOR VEHICLES",1727.74,1621.33,1908.89,2180.49,3.8521,3.1788,3.3493,3.7301,14.23
"MICHIGAN",7,271121,"NATURAL GAS, GASEOUS",1519.56,1645.73,1563.25,1883.39,3.3880,3.2267,2.7429,3.2219,20.48
"MICHIGAN",8,840734,"SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10",1221.20,1280.67,1246.42,1116.06,2.7228,2.5109,2.1870,1.9092,-10.46
"MICHIGAN",9,870333,"PASS VEH COM-IG INT COM ENG > 2500 CC",25.81,435.96,916.77,1043.68,0.0575,0.8548,1.6086,1.7854,13.84
"MICHIGAN",10,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",901.48,1039.97,924.99,890.87,2.0099,2.0390,1.6230,1.5240,-3.69
"MICHIGAN",11,700910,"REAR-VIEW MIRRORS FOR VEHICLES",548.93,699.64,683.61,753.01,1.2239,1.3717,1.1995,1.2882,10.15
"MICHIGAN",12,870880,"SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES",457.86,579.17,644.48,653.54,1.0208,1.1355,1.1308,1.1180,1.41
"MICHIGAN",13,840991,"SPARK-IGNITION INT COMBUSTION PISTON ENG PTS",533.52,628.38,782.91,646.06,1.1895,1.2320,1.3737,1.1052,-17.48
"MICHIGAN",14,260112,"AGGLOMERATED IRON ORES",363.98,582.68,511.08,607.47,0.8115,1.1424,0.8967,1.0392,18.86
"MICHIGAN",15,870850,"DRIVE AXLES WITH DIFFERENTIAL FOR MOTOR VEHIC",482.19,534.11,528.47,580.23,1.0751,1.0472,0.9273,0.9926,9.79
"MICHIGAN",16,280461,"SILICON CONTAIN BY WT NT < 99.99% OF SILICON",1042.41,1047.10,881.28,497.09,2.3241,2.0530,1.5463,0.8504,-43.59
"MICHIGAN",17,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",396.57,396.13,384.99,441.79,0.8842,0.7767,0.6755,0.7558,14.75
"MICHIGAN",18,870830,"BRAKES AND SERVO-BREAKS; PARTS THEREOF",420.53,402.97,468.66,431.99,0.9376,0.7901,0.8223,0.7390,-7.82
"MICHIGAN",19,870870,"ROAD WHEELS & PTS & ACCESSORIES FOR MOTOR VEH",293.94,340.53,398.64,431.51,0.6554,0.6677,0.6994,0.7382,8.25
"MICHIGAN",20,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",207.22,299.58,305.99,417.17,0.4620,0.5874,0.5369,0.7137,36.34
"MICHIGAN",21,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",116.47,209.31,298.79,334.19,0.2597,0.4104,0.5243,0.5717,11.85
"MICHIGAN",22,850760,"LITHIUM ION BATTERIES",0.00,0.00,54.67,317.23,0.0000,0.0000,0.0959,0.5427,480.23
"MICHIGAN",23,392690,"ARTICLES OF PLASTICS, NESOI",194.19,194.85,227.03,310.64,0.4330,0.3820,0.3983,0.5314,36.83
"MICHIGAN",24,851220,"ELECT LIGHTING/VISUAL SIGNLNG EQ EX FOR BICYC",108.35,158.81,195.96,291.61,0.2416,0.3114,0.3438,0.4989,48.81
"MICHIGAN",25,853710,"CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10",116.42,139.86,204.18,289.93,0.2596,0.2742,0.3582,0.4960,42.00
"MINNESOTA",0,000000,"World",18903.68,20692.43,20826.76,20720.44,1.4786,1.3979,1.3474,1.3123,-0.51
"MINNESOTA",0,000025,"Top 25",6070.32,5900.94,6657.78,7015.95,32.1119,28.5174,31.9674,33.8600,5.38
"MINNESOTA",1,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",449.00,454.16,572.91,775.70,2.3752,2.1948,2.7509,3.7436,35.40
"MINNESOTA",2,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",447.78,491.02,451.65,599.24,2.3687,2.3730,2.1686,2.8920,32.68
"MINNESOTA",3,854290,"ELECTRONIC INTEGRATED CIRCUITS AND MCRSSMBLS",408.99,468.19,460.10,388.32,2.1636,2.2626,2.2092,1.8741,-15.60
"MINNESOTA",4,870310,"PASS VEH FOR SNOW; GOLF CARTS & SIMILAR VEHIC",193.54,296.86,360.52,366.84,1.0238,1.4346,1.7310,1.7704,1.75
"MINNESOTA",5,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",375.79,208.10,443.72,358.92,1.9879,1.0057,2.1305,1.7322,-19.11
"MINNESOTA",6,870321,"PASS MTR VEH, SPARK IGN ENG, NOT OV 1,000 CC",270.35,367.42,369.79,356.23,1.4301,1.7756,1.7756,1.7192,-3.67
"MINNESOTA",7,902190,"OTH ARTIFICAL PTS OF THE BODY & PTS & ACCESSO",402.93,387.50,358.37,344.38,2.1315,1.8727,1.7207,1.6620,-3.90
"MINNESOTA",8,842199,"FILTER/PURIFY MACHINE & APPARATUS PARTS",263.23,265.07,304.16,341.66,1.3925,1.2810,1.4604,1.6489,12.33
"MINNESOTA",9,851762,"MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE",268.15,334.87,353.76,340.12,1.4185,1.6183,1.6986,1.6415,-3.86
"MINNESOTA",10,260112,"AGGLOMERATED IRON ORES",566.58,394.54,664.58,314.00,2.9972,1.9067,3.1910,1.5154,-52.75
"MINNESOTA",11,391990,"PLATES, SHEETS, FILM ETC, PLASTICS, SELF-ADH",357.27,371.02,338.60,287.68,1.8899,1.7930,1.6258,1.3884,-15.04
"MINNESOTA",12,847330,"PARTS & ACCESSORIES FOR ADP MACHINES & UNITS",528.31,298.44,236.36,281.32,2.7947,1.4423,1.1349,1.3577,19.02
"MINNESOTA",13,220720,"ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR",174.93,258.89,105.43,244.16,0.9254,1.2511,0.5062,1.1784,131.58
"MINNESOTA",14,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",115.22,157.07,182.90,209.62,0.6095,0.7591,0.8782,1.0117,14.61
"MINNESOTA",15,870590,"SPECIAL PURPOSE VEHICLES, NESOI",31.32,60.25,154.23,207.52,0.1657,0.2912,0.7405,1.0015,34.56
"MINNESOTA",16,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",246.83,192.86,195.17,203.68,1.3057,0.9320,0.9371,0.9830,4.36
"MINNESOTA",17,842420,"SPRAY GUNS AND SIMILAR APPLIANCES",252.75,205.98,202.95,203.65,1.3371,0.9954,0.9745,0.9828,0.34
"MINNESOTA",18,902620,"INST & APPRTS, MEASURING/CHECKING PRESSURE",95.16,135.14,145.83,171.70,0.5034,0.6531,0.7002,0.8286,17.74
"MINNESOTA",19,902139,"ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO",180.37,67.63,155.26,163.76,0.9541,0.3268,0.7455,0.7904,5.48
"MINNESOTA",20,230330,"BREWING OR DISTILLING DREGS AND WASTE, W/NT P",129.56,137.43,117.58,163.30,0.6854,0.6642,0.5646,0.7881,38.88
"MINNESOTA",21,120190,"SOYBEANS, NESOI",0.00,0.00,115.79,140.89,0.0000,0.0000,0.5560,0.6800,21.68
"MINNESOTA",22,847989,"MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION",121.84,135.22,134.91,140.84,0.6445,0.6535,0.6478,0.6797,4.40
"MINNESOTA",23,350691,"ADHESIVES BASED ON RUBBER,POLMR OF HD3901-391",126.29,140.14,137.54,139.51,0.6681,0.6773,0.6604,0.6733,1.43
"MINNESOTA",24,470200,"CHEMICAL WOODPULP, DISSOLVING GRADES",0.00,0.01,0.01,137.30,0.0000,0.0000,0.0000,0.6626,1799400.90
"MINNESOTA",25,902750,"INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO",64.11,73.16,95.65,135.61,0.3391,0.3535,0.4593,0.6545,41.77
"MISSOURI",0,000000,"World",12924.56,14150.84,13927.68,12931.01,1.0109,0.9560,0.9011,0.8190,-7.16
"MISSOURI",0,000025,"Top 25",3650.16,4497.00,5414.82,5362.84,28.2420,31.7790,38.8781,41.4727,-0.96
"MISSOURI",1,870431,"MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV",459.85,815.04,1085.71,1253.49,3.5580,5.7597,7.7954,9.6936,15.45
"MISSOURI",2,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",270.12,550.25,682.61,515.54,2.0900,3.8885,4.9011,3.9868,-24.48
"MISSOURI",3,300230,"VACCINES FOR VETRINARY MEDICINE",271.64,354.75,369.64,382.16,2.1017,2.5069,2.6540,2.9554,3.39
"MISSOURI",4,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",345.65,193.49,291.00,352.63,2.6744,1.3673,2.0894,2.7270,21.18
"MISSOURI",5,871150,"MOTORCYCLES, CYCL,EXCD 800 CC",0.60,71.45,242.46,254.22,0.0046,0.5049,1.7409,1.9660,4.85
"MISSOURI",6,120810,"FLOURS AND MEALS OF SOYBEANS",56.11,100.06,154.54,188.96,0.4341,0.7071,1.1096,1.4613,22.28
"MISSOURI",7,020329,"MEAT OF SWINE, NESOI, FROZEN",145.89,260.27,235.45,183.95,1.1287,1.8393,1.6905,1.4225,-21.87
"MISSOURI",8,740400,"COPPER WASTE AND SCRAP",208.08,329.67,266.41,181.82,1.6100,2.3297,1.9128,1.4061,-31.75
"MISSOURI",9,210690,"FOOD PREPARATIONS NESOI",171.86,184.66,175.83,179.56,1.3297,1.3049,1.2625,1.3886,2.12
"MISSOURI",10,020319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",168.82,161.76,173.49,139.82,1.3062,1.1431,1.2456,1.0813,-19.41
"MISSOURI",11,120190,"SOYBEANS, NESOI",0.00,0.00,161.12,138.84,0.0000,0.0000,1.1568,1.0737,-13.82
"MISSOURI",12,842139,"FILTER/PURIFY MACHINE & APPARATUS FOR GASES N",105.52,167.85,135.32,133.72,0.8164,1.1862,0.9716,1.0341,-1.18
"MISSOURI",13,740319,"UNWROUGHT REFINED COPPER NESOI",0.12,2.82,29.23,131.41,0.0009,0.0199,0.2099,1.0162,349.49
"MISSOURI",14,293339,"CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI",129.79,77.33,75.07,128.23,1.0042,0.5465,0.5390,0.9916,70.82
"MISSOURI",15,850720,"LEAD-ACID STORAGE BATTERIES NESOI",119.09,118.88,105.39,126.47,0.9214,0.8401,0.7567,0.9780,20.00
"MISSOURI",16,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",208.88,226.51,210.04,125.58,1.6161,1.6007,1.5081,0.9712,-40.21
"MISSOURI",17,410411,"BOV/EQ HIDE/SKIN,FUL GRN,UNSPLIT;GRN SPL, WET",94.01,69.25,94.33,125.00,0.7274,0.4894,0.6773,0.9666,32.51
